C:\Users\Labs_Shared\Stancil_S\ScannerFiles\MIDBehavioral\MID_Behavioral_20161218_LM_Trigger_v1-2002-1.edat3
ExperimentName	Subject	Session	Allowed	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Goodbye.DEVICE	Group	Handedness	NARGUID	PracticeRT	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	TitlePage.DEVICE	TrialOrder	triggercode	Block	BlockInstructions.DEVICE	BlockList	BlockList.Cycle	BlockList.Sample	BlockTitle	EndFix.Duration	EndFix.DurationError	EndFix.FinishTime	EndFix.OffsetDelay	EndFix.OffsetTime	EndFix.OnsetDelay	EndFix.OnsetTime	EndFix.OnsetToOnsetTime	EndFix.StartTime	Procedure[Block]	Running[Block]	Trial	GetReady.DEVICE	GetReady.RTTime	PeriodList	PeriodList.Cycle	PeriodList.Sample	PrepTime.Duration	PrepTime.DurationError	PrepTime.FinishTime	PrepTime.OffsetDelay	PrepTime.OffsetTime	PrepTime.OnsetDelay	PrepTime.OnsetTime	PrepTime.OnsetToOnsetTime	PrepTime.StartTime	Procedure[Trial]	Running[Trial]	Waiting4Scanner	Waiting4Scanner.Cycle	Waiting4Scanner.Sample	SubTrial	Anticipation.DEVICE	Anticipation.Duration	Anticipation.DurationError	Anticipation.FinishTime	Anticipation.OffsetDelay	Anticipation.OffsetTime	Anticipation.OnsetDelay	Anticipation.OnsetTime	Anticipation.OnsetToOnsetTime	Anticipation.StartTime	AnticipationDuration	Condition	Cue	Cue.CustomOnsetTime	Cue.Duration	Cue.DurationError	Cue.FinishTime	Cue.OffsetDelay	Cue.OffsetTime	Cue.OnsetDelay	Cue.OnsetTime	Cue.OnsetToOnsetTime	Cue.StartTime	Feedback.Duration	Feedback.DurationError	Feedback.FinishTime	Feedback.OffsetDelay	Feedback.OffsetTime	Feedback.OnsetDelay	Feedback.OnsetTime	Feedback.OnsetToOnsetTime	Feedback.StartTime	FeedbackDuration	meanrt	moneyamt	percentacc	prbacc	prbresp	prbrt	Probe	Probe.DEVICE	Probe.Duration	Probe.DurationError	Probe.FinishTime	Probe.OffsetDelay	Probe.OffsetTime	Probe.OnsetDelay	Probe.OnsetTime	Probe.OnsetToOnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Probe.StartTime	ProbeTime	Procedure[SubTrial]	ResponseCheck	Result	RunList	RunList.Cycle	RunList.Sample	RunMoney	Running[SubTrial]	TextDisplay1.Duration	TextDisplay1.DurationError	TextDisplay1.FinishTime	TextDisplay1.OffsetDelay	TextDisplay1.OffsetTime	TextDisplay1.OnsetDelay	TextDisplay1.OnsetTime	TextDisplay1.OnsetToOnsetTime	TextDisplay1.StartTime	TimeVersion16	TimeVersion5
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				25	Keyboard	2000	0	234338	0	234338	0	232438	2000	232339	2000	Triangle	Neutral.bmp	0	2000	-17	232338	0	232338	17	230455	1983	230443	1551	-18	236438	0	236438	18	234905	0	234888	1551	301.090909090909	9.6	48	1	b	378	NeutralProbe.bmp	Keyboard	399	0	234787	0	234787	0	234438	400	b	378	234816	234342	399	RewardProc	Correct Response!	No money at stake!	1	1	25	0	RunList	50	-1	234887	0	234887	1	234838	67	234788		25
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				26	Keyboard	2000	0	240338	0	240338	0	238438	2000	238339	2000	LgPun	LoseBig.bmp	0	2000	-17	238338	0	238338	17	236455	1983	236443	1551	-18	242438	0	242438	18	240905	0	240889	1551	306.416666666667	9.6	50	1	b	365	LoseProbe.bmp	Keyboard	399	0	240787	0	240787	0	240438	400	b	365	240803	240341	399	RewardProc	Correct Response!	You keep $5!	1	1	26	0	RunList	50	-1	240887	0	240887	1	240838	67	240788		26
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				27	Keyboard	2000	0	246338	0	246338	0	244438	2000	244339	2000	SmallReward	WinSmall.bmp	0	2000	-16	244338	0	244338	16	242454	1984	242443	1551	-17	248438	0	248438	17	246904	0	246888	1551	307.692307692308	9.8	51.8518518518518	1	b	323	WinProbe.bmp	Keyboard	399	0	246787	0	246787	0	246438	400	b	323	246761	246341	399	RewardProc	Correct Response!	You earn $0.20!	1	1	27	0.2	RunList	50	-1	246887	0	246887	1	246838	66	246788		27
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				28	Keyboard	3000	0	253338	0	253338	0	250438	2999	250339	3000	Triangle	Neutral.bmp	0	2000	-33	250338	0	250338	33	248471	1967	248443	1551	-18	255437	0	255437	18	253904	0	253888	1551	307.692307692308	9.8	53.5714285714286	1	b	319	NeutralProbe.bmp	Keyboard	399	0	253786	0	253786	-1	253437	400	b	319	253756	253341	399	RewardProc	Correct Response!	No money at stake!	1	1	28	0	RunList	50	-1	253886	0	253886	1	253837	67	253787		28
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				29	Keyboard	3500	0	260837	0	260837	0	257437	3500	257338	3500	SmallReward	WinSmall.bmp	0	2000	-17	257337	0	257337	17	255454	1983	255442	1551	-18	262937	0	262937	18	261404	0	261388	1551	309.214285714286	10	55.1724137931034	1	b	329	WinProbe.bmp	Keyboard	399	0	261286	0	261286	0	260937	400	b	329	261266	260840	399	RewardProc	Correct Response!	You earn $0.20!	1	1	29	0.2	RunList	50	-1	261386	0	261386	1	261337	67	261287		29
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				30	Keyboard	1500	0	266337	0	266337	0	264937	1500	264838	1500	Triangle	Neutral.bmp	0	2000	-17	264837	0	264837	17	262954	1983	262942	1581	-14	268437	0	268437	14	266870	0	266858	1581	309.214285714286	10	53.3333333333333	0		0	NeutralProbe.bmp	Keyboard	369	0	266756	0	266756	0	266437	367		0	0	266340	369	RewardProc	You pressed too slow!	No money at stake!	1	1	30	0	RunList	50	2	266856	0	266856	-2	266804	66	266757		30
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				31	Keyboard	1500	0	271837	0	271837	0	270437	1500	270338	1500	SmallReward	WinSmall.bmp	0	2000	-17	270337	0	270337	17	268454	1983	268442	1581	-14	273937	0	273937	14	272370	0	272358	1581	309.214285714286	10	51.6129032258064	0		0	WinProbe.bmp	Keyboard	369	0	272256	0	272256	0	271937	366		0	0	271840	369	RewardProc	You pressed too slow!	You did not earn $0.20!	1	1	31	0	RunList	50	3	272356	0	272356	-3	272303	67	272257		31
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				32	Keyboard	2000	0	277837	0	277837	0	275937	2000	275838	2000	Triangle	Neutral.bmp	0	2000	-33	275837	0	275837	33	273970	1967	273942	1581	-14	279937	0	279937	14	278370	0	278358	1581	309.214285714286	10	53.125	1	b	323	NeutralProbe.bmp	Keyboard	369	0	278256	0	278256	0	277937	366	b	323	278260	277841	369	RewardProc	Correct Response!	No money at stake!	1	1	32	0	RunList	50	3	278356	0	278356	-3	278303	67	278257		32
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				33	Keyboard	1500	1	283337	0	283337	-1	281936	1500	281838	1500	LgPun	LoseBig.bmp	0	2000	-33	281837	0	281837	33	279970	1966	279943	1581	-15	285436	0	285436	15	283870	0	283857	1581	308.533333333333	10	54.5454545454545	1	b	299	LoseProbe.bmp	Keyboard	369	0	283755	0	283755	-1	283436	367	b	299	283735	283340	369	RewardProc	Correct Response!	You keep $5!	1	1	33	0	RunList	50	2	283855	0	283855	-2	283803	67	283756		33
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				34	Keyboard	3500	0	290836	0	290836	0	287436	3500	287337	3500	Triangle	Neutral.bmp	0	2000	-17	287336	0	287336	17	285453	1983	285441	1581	-14	292936	0	292936	14	291369	0	291357	1581	308.533333333333	10	55.8823529411765	1	b	268	NeutralProbe.bmp	Keyboard	369	0	291255	0	291255	0	290936	367	b	268	291204	290839	369	RewardProc	Correct Response!	No money at stake!	1	1	34	0	RunList	50	2	291355	0	291355	-2	291303	66	291256		34
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				35	Keyboard	1500	0	296336	0	296336	0	294936	1500	294837	1500	LgPun	LoseBig.bmp	0	2000	-17	294836	0	294836	17	292953	1983	292941	1581	-14	298436	0	298436	14	296869	0	296857	1581	308.533333333333	5	54.2857142857143	0		0	LoseProbe.bmp	Keyboard	369	0	296755	0	296755	0	296436	367		0	0	296339	369	RewardProc	You pressed too slow!	You lose $5!	1	1	35	-5	RunList	50	2	296855	0	296855	-2	296803	66	296756		35
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				36	Keyboard	1500	0	301836	0	301836	0	300436	1500	300337	1500	Triangle	Neutral.bmp	0	2000	-16	300336	0	300336	16	298452	1984	298441	1601	-17	303936	0	303936	17	302352	0	302336	1601	308.533333333333	5	52.7777777777778	0		0	NeutralProbe.bmp	Keyboard	349	0	302235	0	302235	0	301936	350		0	0	301839	349	RewardProc	You pressed too slow!	No money at stake!	1	1	36	0	RunList	50	-1	302335	0	302335	1	302286	66	302236		36
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				37	Keyboard	1500	0	307336	0	307336	0	305936	1499	305837	1500	SmallPun	LoseSmall.bmp	0	2000	-33	305836	0	305836	33	303969	1967	303942	1601	-18	309435	0	309435	18	307852	0	307836	1601	308.533333333333	4.8	51.3513513513513	0		0	LoseProbe.bmp	Keyboard	349	0	307734	0	307734	-1	307435	350		0	0	307339	349	RewardProc	You pressed too slow!	You lose $0.20!	1	1	37	-0.2	RunList	50	-1	307834	0	307834	1	307785	67	307735		37
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				38	Keyboard	1500	0	312835	0	312835	0	311435	1500	311336	1500	LgReward	WinBig.bmp	0	2000	-17	311335	0	311335	17	309452	1983	309440	1601	-18	314935	0	314935	18	313352	0	313336	1601	308.533333333333	4.8	50	0		0	WinProbe.bmp	Keyboard	349	0	313234	0	313234	0	312935	350		0	0	312838	349	RewardProc	You pressed too slow!	You did not earn $5!	1	1	38	0	RunList	50	-1	313334	0	313334	1	313285	67	313235		38
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				39	Keyboard	1500	0	318335	0	318335	0	316935	1500	316836	1500	Triangle	Neutral.bmp	0	2000	-17	316835	0	316835	17	314952	1983	314940	1601	-18	320435	0	320435	18	318852	0	318835	1601	308.533333333333	4.8	48.7179487179487	0		0	NeutralProbe.bmp	Keyboard	349	0	318734	0	318734	0	318435	350		0	0	318338	349	RewardProc	You pressed too slow!	No money at stake!	1	1	39	0	RunList	50	-1	318834	0	318834	1	318785	67	318735		39
MID_Behavioral_20161218_LM_Trigger	1	1	bygrewnd	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">4220113549918</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-10-11T17:31:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	MID_Behavioral_20161218_LM_Trigger_v1-2002-1	60.010	1.0.0.345	Keyboard	1	Left	2002	329	-1836675189	Full	3.0.3.60	3.0.3.60	10-11-2022	10/11/2022 5:31:15 PM	12:31:15	3.0.3.43	Keyboard	1	t	1	Keyboard	1	1	1	MID_RUN1	5000	-16	391433	0	391433	16	386449	0	386437	BlockProc	BlockList	3			2	1	2										RunProc	PeriodList				40	Keyboard	2000	0	324335	0	324335	0	322435	2000	322336	2000	LgReward	WinBig.bmp	0	2000	-17	322335	0	322335	17	320452	1983	320440	1601	-18	326435	0	326435	18	324852	0	324836	1601	309.75	9.8	50	1	b	328	WinProbe.bmp	Keyboard	349	0	324734	0	324734	0	324435	350	b	328	324763	324338	349	RewardProc	Correct Response!	You earn $5!	1	1	40	5	RunList	50	-1	324834	0	324834	1	324785	67	324735		40
